date	Tree	Grass	"weed, garden"	ragweed	Weeds	cattail_sedge	grass_harm	weed_harm	unknown	Spore
4/15/2015	4021.978022	0			0		0	0	7.809666062	Low
4/16/2015	4932.60342	0			0		0	0	24.78695186	Low
4/17/2015	1273.011392	0			0		0	0	16.39950264	Low
4/18/2015	2822.314405	0			0		0	0	16.79949051	Low
4/19/2015	2822.314405	0			0		0	0	16.79949051	Low
4/20/2015	2822.314405	0			0		0	0	16.79949051	Low
4/21/2015	923.4289738	0			0		0	0	9.911581114	Low
4/22/2015	951.9250198	0			0		0	0	18.9626498	Low
4/23/2015	499.3962148	0			1.02545424		0	1.02545424	12.30545088	Low
4/24/2015	1094.219179	0			0		0	0	32.63079063	Low
4/25/2015	1177.967008	0			0		0	0	6.520112588	Low
4/26/2015	1177.967008	0			0		0	0	6.520112588	Low
4/27/2015	1177.967008	0			0		0	0	6.520112588	Low
4/28/2015	0	0			1.281161587		0	1.281161587	0.96087119	Low
4/29/2015	2643.667497	0			0		0	0	14.55229815	Low
4/30/2015	1451.373054	0			0		0	0	2.791102028	Low
5/1/2015	1210.720114	0			0		0	0	6.9052478	Low
5/2/2015	1805.235043	0			0		0	0	32.58547009	Low
5/3/2015	1805.235043	0			0		0	0	32.58547009	Low
5/4/2015	1805.235043	0			0		0	0	32.58547009	Low
5/5/2015	4054.518297	0			0		0	0	52.06444041	Low
5/6/2015	2989.986435	0			0		0	0	145.0366554	Low
5/7/2015	3749.93318	0			0		0	0	52.17298338	Low
5/8/2015	1460.444136	0			0		0	0	24.42214274	Moderate
5/9/2015	1870.405983	0			0		0	0	39.1025641	Low
5/10/2015	1870.405983	0			0		0	0	39.1025641	Low
5/11/2015	1870.405983	0			0		0	0	39.1025641	Low
5/12/2015	157.7084004	0			0		0	0	3.218538783	Moderate
5/13/2015	1252.095926	0			0		0	0	20.60121268	Low
5/14/2015	1663.821324	0			0		0	0	36.17002878	Low
5/15/2015	108.6538462	0			0		0	0	3.525641026	Low
5/16/2015	1542.890713	0			0		0	0	7.818702936	low
5/17/2015	1542.890713	0			0		0	0	7.818702936	low
5/18/2015	1542.890713	0			0		0	0	7.818702936	low
5/19/2015	861.8232711	0	0	0	0.32162959	0	0	0.32162959	5.839129007	#VALUE!
5/20/2015	180.7558295	0			0.64325918		0	0.64325918	3.859555079	low
5/21/2015	136.9294606	0			4.149377593		0	4.149377593	6.064474944	Low
5/22/2015	1224.039704	0			3.731828366		0	3.731828366	13.06139928	Low 
5/23/2015	374.2188247	2.797897754			0		2.797897754	0	8.393693263	Moderate
5/24/2015	374.2188247	2.797897754			0		2.797897754	0	8.393693263	Moderate
5/25/2015	374.2188247	2.797897754			0		2.797897754	0	8.393693263	Moderate
5/26/2015	374.2188247	2.797897754			0		2.797897754	0	8.393693263	Moderate
5/27/2015	26.07016415	0.643707757			0		0.643707757	0	2.252977148	Moderate 
5/28/2015	435.9680237	3.522973929			0.880743482		3.522973929	0.880743482	5.284460894	Moderate
5/29/2015	139.7928994	7.290786137			0		7.290786137	0	3.486897718	Low
5/30/2015	549.8229786	10.03326603			0		10.03326603	0	9.02993943	Low
5/31/2015	549.8229786	10.03326603			0		10.03326603	0	9.02993943	Low
6/1/2015	549.8229786	10.03326603			0		10.03326603	0	9.02993943	Low
6/2/2015	171.7948718	6.730769231			0.320512821		6.730769231	0.320512821	6.730769231	Low
6/3/2015	892.7045273	54.90841339			1.771239141		54.90841339	1.771239141	1.771239141	low
6/4/2015	70.24793388	5.721551176			0		5.721551176	0	0.953591863	High
6/5/2015	83.68897679	15.30134277			0		15.30134277	0	1.249089206	Moderate
6/6/2015	348.4529072	52.842309			0.765830565		52.842309	0.765830565	2.297491696	Low
6/7/2015	348.4529072	52.842309			0.765830565		52.842309	0.765830565	2.297491696	Low
6/8/2015	348.4529072	52.842309			0.765830565		52.842309	0.765830565	2.297491696	Low
6/9/2015	46.15384615	13.71237458			1.337792642		13.71237458	1.337792642	4.347826087	Low
6/10/2015	59.08969923	32.25978174			1.277615118		32.25978174	1.277615118	2.555230237	Low
6/11/2015	44.85373781	15.92632719			1.300108342		15.92632719	1.300108342	2.600216685	Low
6/12/2015	3.86224654	1.609269392			0		1.609269392	0	0.965561635	High
6/13/2015	8.49587596	8.708272859			0		8.708272859	0	1.168182945	Low
6/14/2015	8.49587596	8.708272859			0		8.708272859	0	1.168182945	Low
6/15/2015	8.49587596	8.708272859			0		8.708272859	0	1.168182945	Low
6/16/2015	23.76746427	19.91328087			2.569455597		19.91328087	2.569455597	2.890637546	Low
6/17/2015	26.6395635	15.08505403			0.641917193		15.08505403	0.641917193	1.925751578	Low
6/18/2015	2.582033351	1.613770845			0		1.613770845	0	0	Moderate
6/19/2015	9.874183787	4.459308807			0		4.459308807	0	0	Moderate
6/20/2015	6.891848236	0.969166158			5.599626692		0.969166158	5.599626692	3.015183603	low
6/21/2015	6.891848236	0.969166158			5.599626692		0.969166158	5.599626692	3.015183603	low
6/22/2015	6.891848236	0.969166158			5.599626692		0.969166158	5.599626692	3.015183603	low
6/23/2015	18.14863103	29.10039113			1.251629726		29.10039113	1.251629726	3.754889179	Low
6/24/2015	2.890637546	16.38027943			1.284727798		16.38027943	1.284727798	5.781275092	Low
6/25/2015	5.437390053	8.955701263			1.279385895		8.955701263	1.279385895	1.599232368	Low
6/26/2015	6.441569596	17.07015943			3.864941757		17.07015943	3.864941757	6.441569596	Low
6/27/2015	3.196249734	3.83549968			2.130833156		3.83549968	2.130833156	3.089708076	0
6/28/2015	3.196249734	3.83549968			2.130833156		3.83549968	2.130833156	3.089708076	0
6/29/2015	3.196249734	3.83549968			2.130833156		3.83549968	2.130833156	3.089708076	0
6/30/2015	5.777254734	7.703006312			9.949716487		7.703006312	9.949716487	0.641917193	Moderate
7/1/2015	1.604792982	11.23355087			16.68984701		11.23355087	16.68984701	0.641917193	Moderate
7/2/2015	0.639692947	3.838157684			6.077083		3.838157684	6.077083	0.639692947	Low
7/3/2015	1.287639997	3.058144994			5.150559989		3.058144994	5.150559989	0.563342499	Low
7/4/2015	1.287639997	3.058144994			5.150559989		3.058144994	5.150559989	0.563342499	Low
7/5/2015	1.287639997	3.058144994			5.150559989		3.058144994	5.150559989	0.563342499	Low
7/6/2015	1.287639997	3.058144994			5.150559989		3.058144994	5.150559989	0.563342499	Low
7/7/2015	1.908498118	3.498913216			13.67756985		3.498913216	13.67756985	1.590415098	Moderate
7/8/2015	4.032860344	12.09858103			13.89096341		12.09858103	13.89096341	7.617625093	Low
7/9/2015	1.273209549	8.275862069			11.45888594		8.275862069	11.45888594	0.318302387	Low
7/10/2015	2.549936252	13.70590735			14.34339142		13.70590735	14.34339142	3.824904377	Low
7/11/2015	0.53542745	1.606282349			6.210958415		1.606282349	6.210958415	0.856683919	Moderate
7/12/2015	0.53542745	1.606282349			6.210958415		1.606282349	6.210958415	0.856683919	Moderate
7/13/2015	0.53542745	1.606282349			6.210958415		1.606282349	6.210958415	0.856683919	Moderate
7/14/2015	1.591511936	13.05039788			35.64986737		13.05039788	35.64986737	3.183023873	Moderate
7/15/2015	0.646412411	2.90885585			31.35100194		2.90885585	31.35100194	3.555268261	Moderate
7/16/2015	0.952280182	2.221987091			38.95635382		2.221987091	38.95635382	0.952280182	Low
7/17/2015	2.797202797	1.243201243			2.175602176		1.243201243	2.175602176	0.621600622	Low
7/18/2015	0.96488877	2.894666309			22.29965157		2.894666309	22.29965157	1.715357813	Moderate
7/19/2015	0.96488877	2.894666309			22.29965157		2.894666309	22.29965157	1.715357813	Moderate
7/20/2015	0.96488877	2.894666309			22.29965157		2.894666309	22.29965157	1.715357813	Moderate
7/21/2015	1.657824934	8.289124668			37.4668435		8.289124668	37.4668435	6.299734748	Low
7/22/2015	0	1.267962806			18.70245139		1.267962806	18.70245139	1.267962806	Low
7/23/2015	0.320290397	0.96087119			38.4348476		0.96087119	38.4348476	0.640580793	Low
7/24/2015	0.240342889	1.842628817			40.85829116		1.842628817	40.85829116	0.801142964	Low
7/25/2015	0.240342889	1.842628817			40.85829116		1.842628817	40.85829116	0.801142964	Low
7/26/2015	0.240342889	1.842628817			40.85829116		1.842628817	40.85829116	0.801142964	Low
7/27/2015	0.240342889	1.842628817			40.85829116		1.842628817	40.85829116	0.801142964	Low
7/28/2015	0.480769231	2.243589744			28.20512821		2.243589744	28.20512821	1.762820513	Low
7/29/2015	0.480769231	2.243589744			28.20512821		2.243589744	28.20512821	1.762820513	Low
7/30/2015	2.260860203	2.583840233			32.29800291		2.583840233	32.29800291	1.614900145	Low
7/31/2015	0	3.822264692			41.72638955		3.822264692	41.72638955	6.688963211	Low
8/1/2015	0.213675214	2.991452991			44.23076923		2.991452991	44.23076923	2.564102564	low
8/2/2015	0.213675214	2.991452991			44.23076923		2.991452991	44.23076923	2.564102564	low
8/3/2015	0.213675214	2.991452991			44.23076923		2.991452991	44.23076923	2.564102564	low
8/4/2015	0	3.191828918			50.11171401		3.191828918	50.11171401	4.149377593	Low
8/5/2015	0	2.252977148			30.25426456		2.252977148	30.25426456	1.287415513	Low
8/6/2015	0.954907162	0.636604775			45.19893899		0.636604775	45.19893899	1.273209549	Low
8/7/2015	0	0.968262507			36.79397526		0.968262507	36.79397526	1.291016676	Low
8/8/2015	0.106763466	0.96087119			43.66625741		0.96087119	43.66625741	0.427053862	Low
8/9/2015	0.106763466	0.96087119			43.66625741		0.96087119	43.66625741	0.427053862	Low
8/10/2015	0.106763466	0.96087119			43.66625741		0.96087119	43.66625741	0.427053862	Low
8/11/2015	0.64731902	0.32365951			42.72305535		0.32365951	42.72305535	3.883914122	Moderate
8/12/2015	0.320735554	0.962206661			34.63943978		0.962206661	34.63943978	1.924413321	Low
8/13/2015	0.641471107	3.848826642			57.09092853		3.848826642	57.09092853	0.641471107	Moderate
8/14/2015	0	2.232736165			95.05076817		2.232736165	95.05076817	1.275849237	Low
8/15/2015	0.542965482	4.343723853			263.8812241		4.343723853	263.8812241	7.601516743	Low
8/16/2015	0.542965482	4.343723853			263.8812241		4.343723853	263.8812241	7.601516743	Low
8/17/2015	0.542965482	4.343723853			263.8812241		4.343723853	263.8812241	7.601516743	Low
8/18/2015	0	0.956886928			59.64595184		0.956886928	59.64595184	0.956886928	Low
8/19/2015	0.320512821	0			18.26923077		0	18.26923077	1.282051282	Low
8/20/2015	0.320512821	0.641025641			27.56410256		0.641025641	27.56410256	0.320512821	Moderate
8/21/2015	0	5.86334873			355.709823		5.86334873	355.709823	5.211865538	Moderate
8/22/2015	0	5.86334873			355.709823		5.86334873	355.709823	5.211865538	Moderate
8/23/2015	0	5.86334873			355.709823		5.86334873	355.709823	5.211865538	Moderate
8/24/2015	0	5.86334873			355.709823		5.86334873	355.709823	5.211865538	Moderate
8/25/2015	0	1.279385895			58.85175116		1.279385895	58.85175116	1.919078842	High
8/26/2015	0.32207848	0.64415696			40.90396693		0.64415696	40.90396693	1.288313919	Low
8/27/2015	0	0.96087119			74.94795281		0.96087119	74.94795281	0.320290397	Low
8/28/2015	0.320068281	1.280273125			173.1569401		1.280273125	173.1569401	1.280273125	Low
8/29/2015	0	5.584787811			306.5427976		5.584787811	306.5427976	3.102659895	Low
8/30/2015	0	5.584787811			306.5427976		5.584787811	306.5427976	3.102659895	Low
8/31/2015	0	5.584787811			306.5427976		5.584787811	306.5427976	3.102659895	Low
9/1/2015	0	4.462666321			541.0982914		4.462666321	541.0982914	6.693999482	Low
9/2/2015	0	2.251407129			281.1042616		2.251407129	281.1042616	3.859555079	Moderate
9/3/2015	0.320735554	1.603677768			149.7835035		1.603677768	149.7835035	1.282942214	Low
9/4/2015	0	1.278499893			139.0368634		1.278499893	139.0368634	1.598124867	Moderate
9/5/2015	1.029729935	6.17837961			297.0770863		6.17837961	297.0770863	5.663514643	Moderate
9/6/2015	1.029729935	6.17837961			297.0770863		6.17837961	297.0770863	5.663514643	Moderate
9/7/2015	1.029729935	6.17837961			297.0770863		6.17837961	297.0770863	5.663514643	Moderate
9/8/2015	1.029729935	6.17837961			297.0770863		6.17837961	297.0770863	5.663514643	Moderate
9/9/2015	0.96087119	1.601451983			40.03629958		1.601451983	40.03629958	1.281161587	Low
9/10/2015	0	0.963545849			30.51228521		0.963545849	30.51228521	0.642363899	Low
9/11/2015	0	0			14.70908695		0	14.70908695	1.307474395	Low
9/12/2015	0.103879915	0.727159404			28.25533683		0.727159404	28.25533683	0.831039319	Low
9/13/2015	0.103879915	0.727159404			28.25533683		0.727159404	28.25533683	0.831039319	Low
9/14/2015	0.103879915	0.727159404			28.25533683		0.727159404	28.25533683	0.831039319	Low
9/15/2015	0.340870356	0.340870356			129.5307351		0.340870356	129.5307351	5.45392569	Low
9/16/2015	0.642363899	4.175365344			170.8687972		4.175365344	170.8687972	2.890637546	Moderate
9/17/2015	0.32118195	2.649360216	0	0	104.1302368	0	2.649360216	104.1302368	2.167475615	#VALUE!
9/18/2015	0	1.123355087			37.39167647		1.123355087	37.39167647	1.444313684	Low
9/19/2015	0	0			11.01192067		0	11.01192067	0.748382958	Low
9/20/2015	0	0			11.01192067		0	11.01192067	0.748382958	Low
9/21/2015	0	0			11.01192067		0	11.01192067	0.748382958	Low
9/22/2015	0.324569945	0.64913989			47.71178189		0.64913989	47.71178189	1.622849724	Low
9/23/2015	0.329435019	0			13.17740076		0	13.17740076	0.658870038	Low
9/24/2015	0.156083349	0.468250046			12.48666788		0.468250046	12.48666788	0.156083349	Moderate
9/25/2015	0.156083349	0.468250046			12.48666788		0.468250046	12.48666788	0.156083349	Moderate
9/26/2015	0.107334526	0.214669052			10.73345259		0.214669052	10.73345259	0.107334526	Moderate
9/27/2015	0.107334526	0.214669052			10.73345259		0.214669052	10.73345259	0.107334526	Moderate
9/28/2015	0.107334526	0.214669052			10.73345259		0.214669052	10.73345259	0.107334526	Moderate
9/29/2015	0	0			7.056182178		0	7.056182178	1.282942214	Moderate
9/30/2015	0.160145198	0	0	0	3.848381486	0	0	3.848381486	0.801616305	#VALUE!
10/1/2015	0.320290397	0			0.640580793		0	0.640580793	0.320290397	Low
10/2/2015	0.641471107	0			2.565884428		0	2.565884428	0	Low
10/3/2015	0.21342819	0.106714095			2.667852379		0.106714095	2.667852379	0.533570476	Low
10/4/2015	0.21342819	0.106714095			2.667852379		0.106714095	2.667852379	0.533570476	Low
10/5/2015	0.21342819	0.106714095			2.667852379		0.106714095	2.667852379	0.533570476	Low
10/6/2015	0	0			5.761229062		0	5.761229062	0.640136562	Low
10/7/2015	0	0			4.201680672		0	4.201680672	0.969618617	Low
10/8/2015	0	0.318302387			4.137931034		0.318302387	4.137931034	0.318302387	Low
10/9/2015	0	0			4.477850632		0	4.477850632	0.639692947	Low
10/10/2015	0.214469545	0.321704318			6.219616814		0.321704318	6.219616814	0.536173863	Moderate
10/11/2015	0.214469545	0.321704318			6.219616814		0.321704318	6.219616814	0.536173863	Moderate
10/12/2015	0.214469545	0.321704318			6.219616814		0.321704318	6.219616814	0.536173863	Moderate
10/13/2015	0	0.318302387			22.91777188		0.318302387	22.91777188	3.819628647	Moderate
10/14/2015	0	7.38718484			7.066002891		7.38718484	7.066002891	11.88373213	Moderate
10/15/2015	0	0			2.235826457		0	2.235826457	0.638807559	Low
10/16/2015	0.320290397	0.640580793			7.686969519		0.640580793	7.686969519	2.562323173	Low
10/17/2015	3.744516957	0.427944795			6.633144324		0.427944795	6.633144324	1.176848187	Low
10/18/2015	3.744516957	0.427944795			6.633144324		0.427944795	6.633144324	1.176848187	Low
10/19/2015	3.744516957	0.427944795			6.633144324		0.427944795	6.633144324	1.176848187	Low
10/20/2015	3.83549968	0			6.072874494		0	6.072874494	1.598124867	Low
10/21/2015	4.158004158	0.639692947			20.47017432		0.639692947	20.47017432	1.919078842	Low
10/22/2015	1.602564103	0			5.448717949		0	5.448717949	1.923076923	Low
10/23/2015	0.641471107	0			1.924413321		0	1.924413321	1.282942214	Low
10/24/2015	0	0.106986199			1.497806783		0.106986199	1.497806783	0.213972398	Low
10/25/2015	0	0.106986199			1.497806783		0.106986199	1.497806783	0.213972398	Low
10/26/2015	0	0.106986199			1.497806783		0.106986199	1.497806783	0.213972398	Low
10/27/2015	0	0			1.281161587		0	1.281161587	0.96087119	Low
10/28/2015	0	0			0		0	0	1.277615118	Low
10/29/2015	0	0			0		0	0	0	Low
							0	0		
3/7/2016	234.1562547	0			1.377389734		0	1.377389734	10.10085805	low
3/8/2016	1319.059829	0			0		0	0	23.46153846	Low
3/9/2016	155.020552	0			0.96087119		0	0.96087119	4.163775156	Low
3/10/2016	0.320958596	0			0.962875789		0	0.962875789	0.320958596	Low
3/11/2016	33.15094947	0			0		0	0	1.287415513	Low
3/12/2016	2308.545955	0			0		0	0	0	Low
3/13/2016	504.2333775	0			0		0	0	1.958187874	Low
3/14/2016	126.3693034	0			0		0	0	0	Low
3/15/2016	833.5669236	0			0		0	0	11.50881354	Low
3/16/2016	746.9919548	0			0		0	0	5.345201823	Low
3/17/2016	405.2162571	0	0	0	0	0	0	0	3.008265247	#VALUE!
3/18/2016	63.44055944	0			0		0	0	0.671328671	Low
3/19/2016	41.76699794	0			0		0	0	2.889540738	Low
3/20/2016	85.60269068	0			0		0	0	3.254855159	Low
3/21/2016	62.07159177	0			0		0	0	8.758568165	Low
3/22/2016	1486.259861	0			0		0	0	2.836373781	Low
3/23/2016	1377.730957	0			0		0	0	29.4701809	Low
3/24/2016	235.1051871	0			0		0	0	8.671912639	Low
3/25/2016	372.8051839	0			0		0	0	7.525083612	Low
3/26/2016	906.4804302	0			0		0	0	14.36008602	Low
3/27/2016	1177.677225	0			0		0	0	11.50075415	Low
3/28/2016	43.26923077	0			0		0	0	0.703564728	Low
3/29/2016	776.8704332	0			0		0	0	20.03832466	Low
3/30/2016	1987.330317	0			0		0	0	19.48363056	Low
3/31/2016	12.95546559	0			0		0	0	1.295546559	Moderate
4/1/2016	145.1261289	0			0		0	0	3.425724073	Low
4/2/2016	129.9395303	0			0		0	0	9.281395022	Low
4/3/2016	35.99299251	0			0		0	0	2.229654404	Low
4/4/2016	78.33804991	0			0		0	0	6.946231026	Low
4/5/2016	30.31092131	0			0		0	0	3.749804698	Low
4/6/2016	30.9	0			1.1		0	1.1	4	Low
4/7/2016	82.59415443	0			0		0	0	3.780718336	Low
4/8/2016	17.14018594	0			0		0	0	2.181478211	Low
4/9/2016	49.85754986	0			0.284900285		0	0.284900285	3.133903134	Low
4/10/2016	60.60606061	0			0.621600622		0	0.621600622	4.351204351	Low
4/11/2016	48.76487905	0			0		0	0	3.839754256	Low
4/12/2016	33.69357915	0			0.635727908		0	0.635727908	3.814367451	Low
4/13/2016	83.62143475	0			0		0	0	1.944684529	Low
4/14/2016	6419.155565	0			0		0	0	29.49076064	Low
4/15/2016	1606.963452	0			0		0	0	10.235436	Low
4/16/2016	1365.680677	0			0		0	0	16.94993748	Low
4/17/2016	1723.144449	0			0		0	0	89.24652524	Low
4/18/2016	2072.025186	0			0		0	0	44.8666871	Low
4/19/2016	3415.555912	0			6.530699641		0	6.530699641	130.6139928	Low
4/20/2016	1287.369534	0			0		0	0	159.8694193	Low
4/21/2016	2082.879439	0			0		0	0	54.40356745	Low
4/22/2016	984.4360702	0			0		0	0	51.27271199	Low
4/23/2016	1489.404597	0			2.732852471		0	2.732852471	65.5884593	low
4/24/2016	743.0906276	0			1.548105474		0	1.548105474	38.70263686	low
4/25/2016	743.0906276	0			1.548105474		0	1.548105474	38.70263686	low
4/26/2016	38.56867367	0			0		0	0	6.106706664	Moderate
4/27/2016	841.6601758	0			0		0	0	177.521377	Low
4/28/2016	223.2296851	0			0.591336914		0	0.591336914	4.730695314	Low
4/29/2016	5.669186305	0			0		0	0	1.000444642	Low
4/30/2016	703.8461538	0			0		0	0	26.81318681	Low
5/1/2016	1118.353233	0			13.9296666		0	13.9296666	41.7889998	Low
5/2/2016	1024.62302	0			6.653396232		0	6.653396232	106.4543397	Low
5/3/2016	1347.534517	0			2.601417986		0	2.601417986	67.63686764	Low
5/4/2016	1964.070579	0			4.335696643		0	4.335696643	238.4633154	Low
5/5/2016	1586.25936	0			12.03991924		0	12.03991924	12.03991924	Low
5/6/2016	1526.947509	0			0		0	0	96.18566988	Low
5/7/2016	3732.831694	0			0		0	0	240.5602647	Low
5/8/2016	1767.321729	0			3.736409576		0	3.736409576	171.8748405	Low
5/9/2016	2197.891494	0			0		0	0	69.45010297	Low
5/10/2016	2660.703843	0			9.728350433		0	9.728350433	77.82680347	Low
5/11/2016	84.39186611	0			0		0	0	3.271002562	Low
5/12/2016	3.159058601	0			0		0	0	0.63181172	Low
5/13/2016	1271.44916	0			0		0	0	57.58374817	Low
5/14/2016	550.1787634	0			1.070386699		0	1.070386699	82.41977583	Low
5/15/2016	805.9580043	0			3.36516912		0	3.36516912	48.79495225	Low
5/16/2016	952.573742	0			1.960028276		0	1.960028276	29.40042414	Low
5/17/2016	956.9838057	0			0		0	0	88.49527665	Low
5/18/2016	1070.175439	0			2.05802969		0	2.05802969	14.40620783	Low
5/19/2016	213.8525375	1.276731567			0		1.276731567	0	3.830194702	Low
5/20/2016	827.6886195	17.76155836			1.776155836		17.76155836	1.776155836	46.18005173	Low
5/21/2016	457.5167026	10.68964258			2.137928517		10.68964258	2.137928517	32.06892775	Low
5/22/2016	491.7871483	4.840424688			0.968084938		4.840424688	0.968084938	12.58510419	Low
5/23/2016	1340.404535	42.80733046			8.026374462		42.80733046	8.026374462	16.05274892	Low
5/24/2016	583.0319664	14.81143564			1.346494149		14.81143564	1.346494149	82.13614307	Low
5/25/2016	121.643308	14.76409543			1.283834385		14.76409543	1.283834385	13.80121964	Low
5/26/2016	57.0116906	7.046388726			0.640580793		7.046388726	0.640580793	5.444936743	Low
5/27/2016	1015.030576	62.82587705			0		62.82587705	0	54.97264242	Low
5/28/2016	107.0022839	6.997424559			0		6.997424559	0	2.040915496	Low
5/29/2016	324.3506188	12.77835174	0	0	0	0	12.77835174	0	14.93991694	#VALUE!
5/30/2016	541.6989537	18.55927893			0		18.55927893	0	27.83891839	Moderate
5/31/2016	1045.374878	56.56790467			0		56.56790467	0	58.83062086	Low
6/1/2016	46.47660032	14.20118343			0.322754169		14.20118343	0.322754169	2.259279182	Moderate
6/2/2016	94.63314852	17.11794154			0.322980029		17.11794154	0.322980029	14.21112128	Moderate
6/3/2016	42.32859532	14.10953177			0.313545151		14.10953177	0.313545151	6.27090301	Moderate
6/4/2016	15.20947596	3.871502973			0		3.871502973	0	1.65921556	high
6/5/2016	36.93570451	6.945175208			0.947069347		6.945175208	0.947069347	13.57466063	moderate
6/6/2016	113.422292	23.15541601			3.139717425		23.15541601	3.139717425	19.62323391	moderate
6/7/2016	87.73045137	7.946598856			1.589319771		7.946598856	1.589319771	4.132231405	Low
6/8/2016	98.35011785	13.8204414			1.607028069		13.8204414	1.607028069	5.142489822	Low
6/9/2016	37.9718225	22.6022753			2.26022753		22.6022753	2.26022753	8.588864612	Low
6/10/2016	19.70178177	20.99370189			2.583840233		20.99370189	2.583840233	8.397480756	Low
6/11/2016	17.80497983	20.86521074			1.112811239		20.86521074	1.112811239	11.12811239	Low
6/12/2016	101.8696943	14.06176762			1.562418624		14.06176762	1.562418624	4.374772147	Low
6/13/2016	7.72449308	9.65561635			0.702226644		9.65561635	0.702226644	6.144483132	Moderate
6/14/2016	7.72449308	9.65561635			0.702226644		9.65561635	0.702226644	6.144483132	Moderate
6/15/2016	1.284727798	1.605909748			0		1.605909748	0	0.963545849	High
6/16/2016	2.553463134	22.66198532			0		22.66198532	0	21.06607086	High
6/17/2016	6.41025641	11.85897436			9.615384615		11.85897436	9.615384615	6.41025641	Moderate 
6/18/2016	5.795574289	15.5426765			16.46469968		15.5426765	16.46469968	2.10748156	Low
6/19/2016	7.640215315	6.598367772			3.820107658		6.598367772	3.820107658	6.598367772	Low
6/20/2016	6.317354143	24.52619844			37.90412486		24.52619844	37.90412486	31.58677072	Low
6/21/2016	12.79385895	34.22357269			21.74956021		34.22357269	21.74956021	3.198464737	Low
6/22/2016	2.574831027	19.63308658			7.72449308		19.63308658	7.72449308	18.02381719	Low
6/23/2016	10.54762412	13.74387385			13.42424888		13.74387385	13.42424888	4.474749627	Low
6/24/2016	3.223033949	8.379888268			9.669101848		8.379888268	9.669101848	2.900730554	Low
6/25/2016	8.021773385	6.589313852			16.61653058		6.589313852	16.61653058	3.437902879	Low
6/26/2016	35.56649688	57.3015783			114.6031566		57.3015783	114.6031566	9.879582466	Low
6/27/2016	35.56649688	57.3015783			114.6031566		57.3015783	114.6031566	9.879582466	Low
6/28/2016	7.719110158	5.146073439			12.8651836		5.146073439	12.8651836	4.824443849	Low
6/29/2016	7.990624334	2.87662476			9.269124228		2.87662476	9.269124228	5.753249521	Low
6/30/2016	2.574831027	1.93112327			5.149662053		1.93112327	5.149662053	1.609269392	Low
7/1/2016	7.036622421	5.437390053			17.27170958		5.437390053	17.27170958	4.797697105	Low
7/2/2016	4.530809505	2.718485703			6.343133307		2.718485703	6.343133307	1.510269835	Low
7/3/2016	2.881014117	4.897723999			5.473926822		4.897723999	5.473926822	0.576202823	Low
7/4/2016	0.332042059	2.324294411			2.656336469		2.324294411	2.656336469	2.324294411	Low
7/5/2016	1.488833747	2.977667494			7.444168734		2.977667494	7.444168734	2.605459057	Low
7/6/2016	3.518311211	0.319846474			6.396929474		0.319846474	6.396929474	3.838157684	Low
7/7/2016	2.270392994	1.621709282			24.97432294		1.621709282	24.97432294	3.243418563	Moderate
7/8/2016	0.949016713	1.265355618			12.65355618		1.265355618	12.65355618	4.428744662	Low
7/9/2016	0.960648972	3.202163239			20.81406105		3.202163239	20.81406105	4.483028535	Low
7/10/2016	0.960648972	3.202163239			20.81406105		3.202163239	20.81406105	4.483028535	Low
7/11/2016	0.960648972	3.202163239			20.81406105		3.202163239	20.81406105	4.483028535	Low
7/12/2016	2.478058854	6.195147135			37.17088281		6.195147135	37.17088281	3.717088281	Low
7/13/2016	3.881192389	3.881192389			31.04953911		3.881192389	31.04953911	4.851490486	Moderate
7/14/2016	0.645057249	0			14.19125947		0	14.19125947	2.257700371	Low
7/15/2016	0.317208565	0			10.7850912		0	10.7850912	1.903251388	Low
7/16/2016	0.108266118	0.649596709			13.749797		0.649596709	13.749797	2.706652953	Moderate
7/17/2016	0.108266118	0.649596709			13.749797		0.649596709	13.749797	2.706652953	Moderate
7/18/2016	0.108266118	0.649596709			13.749797		0.649596709	13.749797	2.706652953	Moderate
7/19/2016	0.318742031	0.637484063			54.50488738		0.637484063	54.50488738	2.23119422	Low
7/20/2016	1.223428659	0.611714329			54.44257532		0.611714329	54.44257532	1.835142988	Low
7/21/2016	0	1.891551072			74.40100883		1.891551072	74.40100883	3.15258512	Moderate
7/22/2016	1.331040985	1.331040985			171.7042871		1.331040985	171.7042871	1.331040985	Low
7/23/2016	0.565412886	0.484639617			42.08287337		0.484639617	42.08287337	2.423198083	Low
7/24/2016	0.565412886	0.484639617			42.08287337		0.484639617	42.08287337	2.423198083	Low
7/25/2016	0.565412886	0.484639617			42.08287337		0.484639617	42.08287337	2.423198083	Low
7/26/2016	0.638807559	1.597018898			88.47484695		1.597018898	88.47484695	6.707479372	Low
7/27/2016	0	0.319846474			57.89221174		0.319846474	57.89221174	3.518311211	Moderate
7/28/2016	0.322303395	0.322303395			18.04899012		0.322303395	18.04899012	1.611516975	Low
7/29/2016	0	1.590415098			28.62747177		1.590415098	28.62747177	1.272332079	Low
7/30/2016	0.275874753	0.275874753			39.72596441		0.275874753	39.72596441	1.379373764	Low
7/31/2016	0.319624973	1.278499893			51.13999574		1.278499893	51.13999574	2.87662476	Low
8/1/2016	0	0.773744278			94.39680186		0.773744278	94.39680186	1.934360694	Low
8/2/2016	0	1.274968126			76.17934552		1.274968126	76.17934552	2.549936252	Moderate
